file,age,gender,ethnicity,service_test,age_original,gender_original,ethnicity_original,bin_age,bin_ethnicity,split
9230.jpg,3,0,0,False,20-29,Female,Black,0,0,2
15584.jpg,4,0,1,True,30-39,Female,White,1,1,2
74153.jpg,4,1,1,False,30-39,Male,White,1,1,2
val_3289.jpg,3,0,0,False,20-29,Female,Black,0,0,2
22839.jpg,4,1,0,True,30-39,Male,Black,1,0,2
86051.jpg,3,1,1,True,20-29,Male,White,0,1,2
val_7484.jpg,3,0,0,True,20-29,Female,Black,0,0,2
31375.jpg,4,1,0,False,30-39,Male,Black,1,0,2
86095.jpg,6,1,0,False,50-59,Male,Black,1,0,2
58117.jpg,4,1,1,True,30-39,Male,White,1,1,2
36894.jpg,1,0,0,False,3-9,Female,Black,0,0,2
val_6769.jpg,2,0,1,True,10-19,Female,White,0,1,2
6717.jpg,2,1,0,False,10-19,Male,Black,0,0,2
34990.jpg,3,0,0,False,20-29,Female,Black,0,0,2
76276.jpg,1,1,0,False,3-9,Male,Black,0,0,2
10647.jpg,3,1,0,True,20-29,Male,Black,0,0,2
val_7573.jpg,5,0,1,False,40-49,Female,White,1,1,2
val_2693.jpg,4,1,1,False,30-39,Male,White,1,1,2
29129.jpg,4,1,1,False,30-39,Male,White,1,1,2
60527.jpg,4,0,0,False,30-39,Female,Black,1,0,2
690.jpg,5,0,1,False,40-49,Female,White,1,1,2
val_1344.jpg,6,0,1,True,50-59,Female,White,1,1,2
84921.jpg,4,1,1,False,30-39,Male,White,1,1,2
44551.jpg,6,1,1,False,50-59,Male,White,1,1,2
17093.jpg,4,0,0,False,30-39,Female,Black,1,0,2
val_10653.jpg,5,0,0,True,40-49,Female,Black,1,0,2
73481.jpg,2,0,1,False,10-19,Female,White,0,1,2
26183.jpg,4,1,0,True,30-39,Male,Black,1,0,2
75836.jpg,7,1,1,False,60-69,Male,White,1,1,2
57834.jpg,1,0,0,False,3-9,Female,Black,0,0,2
3837.jpg,5,1,1,False,40-49,Male,White,1,1,2
64651.jpg,6,1,1,False,50-59,Male,White,1,1,2
28100.jpg,5,0,0,True,40-49,Female,Black,1,0,2
74103.jpg,4,1,0,True,30-39,Male,Black,1,0,2
val_1362.jpg,0,1,1,False,0-2,Male,White,0,1,2
45691.jpg,3,1,0,False,20-29,Male,Black,0,0,2
71109.jpg,0,1,1,False,0-2,Male,White,0,1,2
5591.jpg,4,1,0,False,30-39,Male,Black,1,0,2
49433.jpg,1,1,0,False,3-9,Male,Black,0,0,2
71587.jpg,5,0,1,False,40-49,Female,White,1,1,2
64823.jpg,4,0,0,True,30-39,Female,Black,1,0,2
9581.jpg,2,1,1,False,10-19,Male,White,0,1,2
84054.jpg,3,0,1,False,20-29,Female,White,0,1,2
70930.jpg,3,0,0,False,20-29,Female,Black,0,0,2
8829.jpg,2,1,1,True,10-19,Male,White,0,1,2
28394.jpg,5,0,1,False,40-49,Female,White,1,1,2
46610.jpg,6,1,1,True,50-59,Male,White,1,1,2
64545.jpg,2,0,0,False,10-19,Female,Black,0,0,2
80809.jpg,1,1,0,False,3-9,Male,Black,0,0,2
val_5095.jpg,5,1,0,True,40-49,Male,Black,1,0,2
26575.jpg,3,0,0,False,20-29,Female,Black,0,0,2
70053.jpg,4,0,1,True,30-39,Female,White,1,1,2
48076.jpg,2,0,0,True,10-19,Female,Black,0,0,2
16671.jpg,5,1,1,False,40-49,Male,White,1,1,2
12375.jpg,7,1,1,False,60-69,Male,White,1,1,2
13711.jpg,7,1,1,False,60-69,Male,White,1,1,2
val_2629.jpg,4,1,1,False,30-39,Male,White,1,1,2
13080.jpg,0,1,0,False,0-2,Male,Black,0,0,2
77195.jpg,3,0,1,False,20-29,Female,White,0,1,2
11254.jpg,2,1,1,False,10-19,Male,White,0,1,2
51721.jpg,1,1,1,False,3-9,Male,White,0,1,2
11849.jpg,3,1,1,True,20-29,Male,White,0,1,2
val_9636.jpg,4,0,1,False,30-39,Female,White,1,1,2
7567.jpg,4,1,1,False,30-39,Male,White,1,1,2
13188.jpg,2,0,1,False,10-19,Female,White,0,1,2
80148.jpg,4,1,1,True,30-39,Male,White,1,1,2
38791.jpg,3,0,1,False,20-29,Female,White,0,1,2
30686.jpg,3,1,1,False,20-29,Male,White,0,1,2
38216.jpg,3,1,0,True,20-29,Male,Black,0,0,2
37799.jpg,4,1,1,False,30-39,Male,White,1,1,2
78892.jpg,6,1,1,False,50-59,Male,White,1,1,2
72821.jpg,2,0,0,False,10-19,Female,Black,0,0,2
58211.jpg,2,1,1,False,10-19,Male,White,0,1,2
49614.jpg,7,1,1,False,60-69,Male,White,1,1,2
42019.jpg,7,0,1,True,60-69,Female,White,1,1,2
41175.jpg,4,0,1,True,30-39,Female,White,1,1,2
44915.jpg,4,1,1,False,30-39,Male,White,1,1,2
6269.jpg,3,0,1,False,20-29,Female,White,0,1,2
60351.jpg,6,1,1,False,50-59,Male,White,1,1,2
8539.jpg,4,1,1,False,30-39,Male,White,1,1,2
3198.jpg,4,0,0,True,30-39,Female,Black,1,0,2
76963.jpg,4,1,0,False,30-39,Male,Black,1,0,2
1697.jpg,3,0,1,True,20-29,Female,White,0,1,2
61353.jpg,4,0,1,False,30-39,Female,White,1,1,2
val_7168.jpg,5,0,0,False,40-49,Female,Black,1,0,2
55608.jpg,4,0,1,False,30-39,Female,White,1,1,2
val_8729.jpg,3,0,1,False,20-29,Female,White,0,1,2
4273.jpg,3,0,0,True,20-29,Female,Black,0,0,2
61758.jpg,4,0,0,True,30-39,Female,Black,1,0,2
val_9231.jpg,4,1,0,True,30-39,Male,Black,1,0,2
78596.jpg,5,0,0,False,40-49,Female,Black,1,0,2
67811.jpg,5,1,1,False,40-49,Male,White,1,1,2
56687.jpg,4,1,1,False,30-39,Male,White,1,1,2
37241.jpg,3,0,0,True,20-29,Female,Black,0,0,2
33568.jpg,4,0,0,False,30-39,Female,Black,1,0,2
27910.jpg,1,1,0,False,3-9,Male,Black,0,0,2
63122.jpg,6,0,1,False,50-59,Female,White,1,1,2
58626.jpg,1,0,0,False,3-9,Female,Black,0,0,2
46427.jpg,6,1,1,False,50-59,Male,White,1,1,2
22844.jpg,4,0,1,False,30-39,Female,White,1,1,2
80094.jpg,1,0,0,False,3-9,Female,Black,0,0,2
76342.jpg,4,0,0,True,30-39,Female,Black,1,0,2
11398.jpg,6,0,1,True,50-59,Female,White,1,1,2
38059.jpg,4,1,1,True,30-39,Male,White,1,1,2
20914.jpg,3,1,1,False,20-29,Male,White,0,1,2
val_10534.jpg,4,0,0,True,30-39,Female,Black,1,0,2
70575.jpg,6,0,1,False,50-59,Female,White,1,1,2
24258.jpg,5,1,0,True,40-49,Male,Black,1,0,2
18068.jpg,5,0,1,False,40-49,Female,White,1,1,2
56594.jpg,3,0,0,True,20-29,Female,Black,0,0,2
val_4098.jpg,5,0,0,False,40-49,Female,Black,1,0,2
80601.jpg,5,1,0,True,40-49,Male,Black,1,0,2
59081.jpg,3,0,0,False,20-29,Female,Black,0,0,2
54694.jpg,3,0,1,False,20-29,Female,White,0,1,2
24724.jpg,3,0,0,True,20-29,Female,Black,0,0,2
68092.jpg,1,0,1,False,3-9,Female,White,0,1,2
val_6566.jpg,1,0,1,False,3-9,Female,White,0,1,2
57640.jpg,4,1,0,True,30-39,Male,Black,1,0,2
65117.jpg,4,1,1,False,30-39,Male,White,1,1,2
26942.jpg,3,0,1,True,20-29,Female,White,0,1,2
45488.jpg,4,0,1,False,30-39,Female,White,1,1,2
85415.jpg,4,0,1,True,30-39,Female,White,1,1,2
60966.jpg,3,0,1,False,20-29,Female,White,0,1,2
76070.jpg,2,1,0,True,10-19,Male,Black,0,0,2
50315.jpg,5,1,0,True,40-49,Male,Black,1,0,2
73779.jpg,6,1,1,True,50-59,Male,White,1,1,2
val_3758.jpg,1,1,1,False,3-9,Male,White,0,1,2
10785.jpg,3,0,0,True,20-29,Female,Black,0,0,2
6845.jpg,5,1,1,True,40-49,Male,White,1,1,2
9194.jpg,3,0,0,False,20-29,Female,Black,0,0,2
43979.jpg,3,1,1,False,20-29,Male,White,0,1,2
43955.jpg,3,1,0,True,20-29,Male,Black,0,0,2
69500.jpg,3,0,0,True,20-29,Female,Black,0,0,2
59097.jpg,5,0,1,False,40-49,Female,White,1,1,2
36403.jpg,4,0,0,True,30-39,Female,Black,1,0,2
80082.jpg,1,1,0,True,3-9,Male,Black,0,0,2
1783.jpg,1,0,0,False,3-9,Female,Black,0,0,2
10383.jpg,3,0,1,True,20-29,Female,White,0,1,2
58654.jpg,4,1,0,True,30-39,Male,Black,1,0,2
45361.jpg,4,1,1,False,30-39,Male,White,1,1,2
46235.jpg,2,0,1,False,10-19,Female,White,0,1,2
42790.jpg,4,1,1,False,30-39,Male,White,1,1,2
29544.jpg,7,1,1,True,60-69,Male,White,1,1,2
74489.jpg,1,0,0,True,3-9,Female,Black,0,0,2
67550.jpg,4,0,1,True,30-39,Female,White,1,1,2
17075.jpg,3,1,0,True,20-29,Male,Black,0,0,2
82485.jpg,6,1,1,False,50-59,Male,White,1,1,2
val_8725.jpg,8,1,1,False,more than 70,Male,White,1,1,2
45042.jpg,8,0,1,False,more than 70,Female,White,1,1,2
63391.jpg,4,0,0,False,30-39,Female,Black,1,0,2
52687.jpg,4,1,1,True,30-39,Male,White,1,1,2
37888.jpg,7,1,0,True,60-69,Male,Black,1,0,2
52530.jpg,4,0,1,True,30-39,Female,White,1,1,2
val_207.jpg,4,1,1,False,30-39,Male,White,1,1,2
60764.jpg,2,1,0,False,10-19,Male,Black,0,0,2
71992.jpg,3,0,1,False,20-29,Female,White,0,1,2
56482.jpg,4,0,1,False,30-39,Female,White,1,1,2
36401.jpg,1,1,0,False,3-9,Male,Black,0,0,2
71990.jpg,4,0,0,False,30-39,Female,Black,1,0,2
29619.jpg,3,0,1,False,20-29,Female,White,0,1,2
48563.jpg,4,1,1,False,30-39,Male,White,1,1,2
5613.jpg,4,1,0,False,30-39,Male,Black,1,0,2
10198.jpg,3,0,1,False,20-29,Female,White,0,1,2
val_2636.jpg,4,1,1,False,30-39,Male,White,1,1,2
23245.jpg,3,1,1,True,20-29,Male,White,0,1,2
58967.jpg,4,0,1,True,30-39,Female,White,1,1,2
42212.jpg,2,0,0,False,10-19,Female,Black,0,0,2
84086.jpg,6,0,1,True,50-59,Female,White,1,1,2
31606.jpg,3,1,1,False,20-29,Male,White,0,1,2
25219.jpg,3,1,0,True,20-29,Male,Black,0,0,2
49968.jpg,4,1,1,False,30-39,Male,White,1,1,2
79868.jpg,4,1,0,False,30-39,Male,Black,1,0,2
59766.jpg,4,0,1,False,30-39,Female,White,1,1,2
32152.jpg,4,1,1,False,30-39,Male,White,1,1,2
74825.jpg,0,0,1,False,0-2,Female,White,0,1,2
54939.jpg,4,1,0,False,30-39,Male,Black,1,0,2
30016.jpg,0,0,1,False,0-2,Female,White,0,1,2
48292.jpg,4,1,1,False,30-39,Male,White,1,1,2
9072.jpg,2,0,0,True,10-19,Female,Black,0,0,2
11314.jpg,6,0,0,False,50-59,Female,Black,1,0,2
84387.jpg,1,0,1,True,3-9,Female,White,0,1,2
30893.jpg,0,1,1,False,0-2,Male,White,0,1,2
37984.jpg,5,1,1,False,40-49,Male,White,1,1,2
80998.jpg,3,0,1,False,20-29,Female,White,0,1,2
83209.jpg,5,0,0,False,40-49,Female,Black,1,0,2
val_340.jpg,3,0,0,False,20-29,Female,Black,0,0,2
val_8437.jpg,3,1,0,False,20-29,Male,Black,0,0,2
66722.jpg,4,1,1,False,30-39,Male,White,1,1,2
val_4544.jpg,4,1,1,True,30-39,Male,White,1,1,2
46568.jpg,4,1,0,False,30-39,Male,Black,1,0,2
52210.jpg,5,0,0,True,40-49,Female,Black,1,0,2
80894.jpg,3,1,1,False,20-29,Male,White,0,1,2
85638.jpg,5,1,0,False,40-49,Male,Black,1,0,2
81750.jpg,2,1,1,True,10-19,Male,White,0,1,2
79903.jpg,6,0,1,False,50-59,Female,White,1,1,2
48604.jpg,2,1,0,False,10-19,Male,Black,0,0,2
79460.jpg,8,0,1,False,more than 70,Female,White,1,1,2
val_8665.jpg,5,1,0,False,40-49,Male,Black,1,0,2
55343.jpg,6,1,1,False,50-59,Male,White,1,1,2
val_4769.jpg,3,1,0,True,20-29,Male,Black,0,0,2
51867.jpg,2,1,0,True,10-19,Male,Black,0,0,2
26040.jpg,2,1,1,True,10-19,Male,White,0,1,2
5625.jpg,2,0,0,False,10-19,Female,Black,0,0,2
64513.jpg,1,0,0,False,3-9,Female,Black,0,0,2
2124.jpg,3,0,0,False,20-29,Female,Black,0,0,2
39535.jpg,3,0,1,False,20-29,Female,White,0,1,2
76764.jpg,5,0,1,True,40-49,Female,White,1,1,2
41223.jpg,2,0,0,False,10-19,Female,Black,0,0,2
val_1484.jpg,3,0,0,True,20-29,Female,Black,0,0,2
45662.jpg,5,1,1,False,40-49,Male,White,1,1,2
val_7473.jpg,4,0,1,True,30-39,Female,White,1,1,2
18303.jpg,2,0,0,True,10-19,Female,Black,0,0,2
106.jpg,5,1,0,False,40-49,Male,Black,1,0,2
86413.jpg,4,0,1,False,30-39,Female,White,1,1,2
2810.jpg,0,0,1,False,0-2,Female,White,0,1,2
43474.jpg,5,0,0,False,40-49,Female,Black,1,0,2
36477.jpg,3,1,0,True,20-29,Male,Black,0,0,2
61504.jpg,7,0,1,True,60-69,Female,White,1,1,2
239.jpg,4,0,1,True,30-39,Female,White,1,1,2
38504.jpg,7,1,0,False,60-69,Male,Black,1,0,2
17356.jpg,3,0,1,False,20-29,Female,White,0,1,2
val_1767.jpg,1,1,0,False,3-9,Male,Black,0,0,2
75348.jpg,1,0,0,False,3-9,Female,Black,0,0,2
8383.jpg,6,1,0,True,50-59,Male,Black,1,0,2
18342.jpg,1,1,0,True,3-9,Male,Black,0,0,2
61883.jpg,5,1,1,False,40-49,Male,White,1,1,2
14188.jpg,4,0,0,False,30-39,Female,Black,1,0,2
40726.jpg,3,0,1,False,20-29,Female,White,0,1,2
35259.jpg,6,1,1,True,50-59,Male,White,1,1,2
27563.jpg,4,0,1,True,30-39,Female,White,1,1,2
51481.jpg,3,0,1,False,20-29,Female,White,0,1,2
69316.jpg,1,1,0,False,3-9,Male,Black,0,0,2
10084.jpg,4,1,1,False,30-39,Male,White,1,1,2
55931.jpg,1,1,0,False,3-9,Male,Black,0,0,2
25999.jpg,1,1,0,False,3-9,Male,Black,0,0,2
15986.jpg,3,1,1,True,20-29,Male,White,0,1,2
24941.jpg,3,1,0,True,20-29,Male,Black,0,0,2
8247.jpg,4,1,0,False,30-39,Male,Black,1,0,2
28794.jpg,4,0,1,False,30-39,Female,White,1,1,2
48428.jpg,6,1,1,True,50-59,Male,White,1,1,2
35668.jpg,6,1,1,False,50-59,Male,White,1,1,2
13131.jpg,4,0,0,True,30-39,Female,Black,1,0,2
49230.jpg,4,1,0,True,30-39,Male,Black,1,0,2
23605.jpg,4,1,1,True,30-39,Male,White,1,1,2
30616.jpg,4,0,1,True,30-39,Female,White,1,1,2
46586.jpg,3,0,0,True,20-29,Female,Black,0,0,2
82920.jpg,6,0,1,False,50-59,Female,White,1,1,2
15790.jpg,3,1,1,True,20-29,Male,White,0,1,2
43425.jpg,5,1,1,False,40-49,Male,White,1,1,2
17114.jpg,3,0,1,False,20-29,Female,White,0,1,2
val_1142.jpg,4,0,1,True,30-39,Female,White,1,1,2
29833.jpg,1,0,0,True,3-9,Female,Black,0,0,2
32233.jpg,6,0,1,False,50-59,Female,White,1,1,2
13759.jpg,3,0,0,False,20-29,Female,Black,0,0,2
79162.jpg,1,0,0,True,3-9,Female,Black,0,0,2
33898.jpg,5,0,0,False,40-49,Female,Black,1,0,2
67485.jpg,4,1,1,False,30-39,Male,White,1,1,2
66875.jpg,4,0,1,False,30-39,Female,White,1,1,2
76779.jpg,1,0,0,False,3-9,Female,Black,0,0,2
42156.jpg,7,1,1,False,60-69,Male,White,1,1,2
43823.jpg,5,1,0,False,40-49,Male,Black,1,0,2
69269.jpg,4,1,1,True,30-39,Male,White,1,1,2
39407.jpg,2,0,0,True,10-19,Female,Black,0,0,2
25291.jpg,3,1,1,True,20-29,Male,White,0,1,2
val_3875.jpg,5,1,1,True,40-49,Male,White,1,1,2
35742.jpg,1,1,0,False,3-9,Male,Black,0,0,2
3882.jpg,2,1,0,True,10-19,Male,Black,0,0,2
640.jpg,3,0,1,False,20-29,Female,White,0,1,2
16764.jpg,3,1,0,True,20-29,Male,Black,0,0,2
43151.jpg,0,1,0,False,0-2,Male,Black,0,0,2
41323.jpg,5,0,0,True,40-49,Female,Black,1,0,2
60958.jpg,3,0,1,False,20-29,Female,White,0,1,2
66482.jpg,3,0,0,False,20-29,Female,Black,0,0,2
53288.jpg,4,0,1,False,30-39,Female,White,1,1,2
10093.jpg,1,0,1,False,3-9,Female,White,0,1,2
val_1989.jpg,8,0,0,False,more than 70,Female,Black,1,0,2
37887.jpg,1,1,0,False,3-9,Male,Black,0,0,2
val_1593.jpg,3,1,0,True,20-29,Male,Black,0,0,2
val_145.jpg,1,0,0,False,3-9,Female,Black,0,0,2
53136.jpg,1,1,0,False,3-9,Male,Black,0,0,2
47733.jpg,5,1,1,False,40-49,Male,White,1,1,2
63896.jpg,3,0,0,False,20-29,Female,Black,0,0,2
36981.jpg,5,1,0,True,40-49,Male,Black,1,0,2
35180.jpg,4,1,1,True,30-39,Male,White,1,1,2
86298.jpg,3,0,1,False,20-29,Female,White,0,1,2
72912.jpg,5,0,1,True,40-49,Female,White,1,1,2
21577.jpg,1,0,0,False,3-9,Female,Black,0,0,2
val_8799.jpg,6,0,1,False,50-59,Female,White,1,1,2
30202.jpg,6,1,0,False,50-59,Male,Black,1,0,2
55536.jpg,3,1,1,False,20-29,Male,White,0,1,2
77362.jpg,4,1,0,False,30-39,Male,Black,1,0,2
19310.jpg,3,0,0,True,20-29,Female,Black,0,0,2
39978.jpg,3,0,1,True,20-29,Female,White,0,1,2
66222.jpg,2,1,0,True,10-19,Male,Black,0,0,2
12094.jpg,4,0,1,False,30-39,Female,White,1,1,2
52807.jpg,4,0,0,False,30-39,Female,Black,1,0,2
84762.jpg,6,0,1,False,50-59,Female,White,1,1,2
73667.jpg,5,0,0,False,40-49,Female,Black,1,0,2
val_10557.jpg,2,0,0,True,10-19,Female,Black,0,0,2
val_9303.jpg,5,0,0,False,40-49,Female,Black,1,0,2
12964.jpg,6,1,1,False,50-59,Male,White,1,1,2
19739.jpg,3,0,1,True,20-29,Female,White,0,1,2
63606.jpg,4,0,0,True,30-39,Female,Black,1,0,2
73247.jpg,2,0,0,False,10-19,Female,Black,0,0,2
70821.jpg,1,1,0,False,3-9,Male,Black,0,0,2
val_4517.jpg,3,1,1,False,20-29,Male,White,0,1,2
8856.jpg,5,0,1,False,40-49,Female,White,1,1,2
18589.jpg,6,1,0,True,50-59,Male,Black,1,0,2
63746.jpg,6,0,0,True,50-59,Female,Black,1,0,2
val_5780.jpg,1,0,1,False,3-9,Female,White,0,1,2
85508.jpg,4,1,1,False,30-39,Male,White,1,1,2
4614.jpg,3,1,0,True,20-29,Male,Black,0,0,2
40217.jpg,7,1,1,False,60-69,Male,White,1,1,2
60986.jpg,3,0,1,False,20-29,Female,White,0,1,2
val_951.jpg,3,1,1,False,20-29,Male,White,0,1,2
52569.jpg,8,0,1,False,more than 70,Female,White,1,1,2
605.jpg,4,1,0,False,30-39,Male,Black,1,0,2
val_6617.jpg,3,0,1,True,20-29,Female,White,0,1,2
val_2048.jpg,3,1,0,True,20-29,Male,Black,0,0,2
76725.jpg,2,0,0,True,10-19,Female,Black,0,0,2
34282.jpg,3,0,1,False,20-29,Female,White,0,1,2
56170.jpg,3,1,0,True,20-29,Male,Black,0,0,2
22634.jpg,3,0,1,True,20-29,Female,White,0,1,2
45090.jpg,4,1,0,False,30-39,Male,Black,1,0,2
29870.jpg,2,0,1,True,10-19,Female,White,0,1,2
26956.jpg,6,1,0,True,50-59,Male,Black,1,0,2
36852.jpg,6,1,1,False,50-59,Male,White,1,1,2
20659.jpg,1,1,0,False,3-9,Male,Black,0,0,2
71383.jpg,4,1,1,False,30-39,Male,White,1,1,2
67743.jpg,1,0,0,False,3-9,Female,Black,0,0,2
12222.jpg,2,1,1,True,10-19,Male,White,0,1,2
54955.jpg,5,1,1,True,40-49,Male,White,1,1,2
val_7310.jpg,2,1,0,True,10-19,Male,Black,0,0,2
20728.jpg,3,1,1,False,20-29,Male,White,0,1,2
val_4117.jpg,4,1,1,False,30-39,Male,White,1,1,2
8396.jpg,2,0,0,False,10-19,Female,Black,0,0,2
17880.jpg,2,0,1,False,10-19,Female,White,0,1,2
val_7499.jpg,6,1,0,False,50-59,Male,Black,1,0,2
1377.jpg,1,0,0,True,3-9,Female,Black,0,0,2
val_5155.jpg,4,0,0,True,30-39,Female,Black,1,0,2
19379.jpg,6,0,1,False,50-59,Female,White,1,1,2
2355.jpg,1,0,0,True,3-9,Female,Black,0,0,2
24491.jpg,5,1,1,True,40-49,Male,White,1,1,2
47895.jpg,2,0,0,False,10-19,Female,Black,0,0,2
val_154.jpg,4,1,1,True,30-39,Male,White,1,1,2
6332.jpg,4,1,1,False,30-39,Male,White,1,1,2
25334.jpg,3,1,1,True,20-29,Male,White,0,1,2
62124.jpg,4,1,0,False,30-39,Male,Black,1,0,2
68976.jpg,4,1,1,False,30-39,Male,White,1,1,2
58147.jpg,3,0,0,True,20-29,Female,Black,0,0,2
1201.jpg,1,1,0,False,3-9,Male,Black,0,0,2
8354.jpg,5,0,0,True,40-49,Female,Black,1,0,2
68006.jpg,3,0,1,True,20-29,Female,White,0,1,2
76046.jpg,1,1,1,False,3-9,Male,White,0,1,2
42807.jpg,4,1,0,False,30-39,Male,Black,1,0,2
52191.jpg,3,0,1,False,20-29,Female,White,0,1,2
23985.jpg,1,0,0,True,3-9,Female,Black,0,0,2
65947.jpg,3,0,1,False,20-29,Female,White,0,1,2
69161.jpg,3,1,1,True,20-29,Male,White,0,1,2
38023.jpg,4,1,1,False,30-39,Male,White,1,1,2
65936.jpg,5,1,1,False,40-49,Male,White,1,1,2
84475.jpg,0,1,1,False,0-2,Male,White,0,1,2
81613.jpg,2,0,0,True,10-19,Female,Black,0,0,2
59399.jpg,4,0,1,True,30-39,Female,White,1,1,2
77097.jpg,3,0,1,False,20-29,Female,White,0,1,2
4240.jpg,3,0,0,True,20-29,Female,Black,0,0,2
val_4007.jpg,3,0,1,False,20-29,Female,White,0,1,2
49807.jpg,3,1,0,False,20-29,Male,Black,0,0,2
61775.jpg,5,1,0,False,40-49,Male,Black,1,0,2
75605.jpg,5,1,1,False,40-49,Male,White,1,1,2
31137.jpg,4,0,1,False,30-39,Female,White,1,1,2
47071.jpg,4,0,1,False,30-39,Female,White,1,1,2
59130.jpg,4,1,1,False,30-39,Male,White,1,1,2
86560.jpg,6,1,1,False,50-59,Male,White,1,1,2
63227.jpg,3,0,0,True,20-29,Female,Black,0,0,2
20892.jpg,6,1,1,False,50-59,Male,White,1,1,2
41237.jpg,3,1,1,False,20-29,Male,White,0,1,2
46086.jpg,3,0,0,True,20-29,Female,Black,0,0,2
16920.jpg,5,1,0,True,40-49,Male,Black,1,0,2
60897.jpg,6,1,0,False,50-59,Male,Black,1,0,2
25418.jpg,4,1,0,False,30-39,Male,Black,1,0,2
32650.jpg,3,1,1,False,20-29,Male,White,0,1,2
51438.jpg,6,1,0,False,50-59,Male,Black,1,0,2
35589.jpg,5,1,1,False,40-49,Male,White,1,1,2
57122.jpg,6,0,0,False,50-59,Female,Black,1,0,2
35646.jpg,4,1,1,False,30-39,Male,White,1,1,2
68252.jpg,3,1,1,True,20-29,Male,White,0,1,2
val_5585.jpg,6,0,1,False,50-59,Female,White,1,1,2
8701.jpg,4,1,1,False,30-39,Male,White,1,1,2
54368.jpg,4,0,1,False,30-39,Female,White,1,1,2
8852.jpg,4,0,1,False,30-39,Female,White,1,1,2
11751.jpg,2,0,0,False,10-19,Female,Black,0,0,2
71161.jpg,3,0,1,False,20-29,Female,White,0,1,2
58839.jpg,3,1,1,False,20-29,Male,White,0,1,2
74767.jpg,4,1,1,True,30-39,Male,White,1,1,2
44112.jpg,3,1,0,True,20-29,Male,Black,0,0,2
3440.jpg,2,1,1,True,10-19,Male,White,0,1,2
54891.jpg,0,0,1,False,0-2,Female,White,0,1,2
36934.jpg,1,1,1,False,3-9,Male,White,0,1,2
28138.jpg,4,0,0,True,30-39,Female,Black,1,0,2
val_2413.jpg,6,0,0,False,50-59,Female,Black,1,0,2
17118.jpg,3,0,1,False,20-29,Female,White,0,1,2
19222.jpg,5,0,1,False,40-49,Female,White,1,1,2
80138.jpg,5,0,1,False,40-49,Female,White,1,1,2
8619.jpg,4,0,1,False,30-39,Female,White,1,1,2
35666.jpg,3,1,1,False,20-29,Male,White,0,1,2
10890.jpg,3,1,1,False,20-29,Male,White,0,1,2
53676.jpg,3,0,0,True,20-29,Female,Black,0,0,2
78531.jpg,2,0,1,False,10-19,Female,White,0,1,2
69376.jpg,3,1,1,False,20-29,Male,White,0,1,2
83200.jpg,4,0,0,True,30-39,Female,Black,1,0,2
33176.jpg,3,0,0,False,20-29,Female,Black,0,0,2
56217.jpg,3,0,0,True,20-29,Female,Black,0,0,2
71746.jpg,5,1,0,True,40-49,Male,Black,1,0,2
265.jpg,4,0,1,False,30-39,Female,White,1,1,2
54076.jpg,7,1,1,False,60-69,Male,White,1,1,2
66790.jpg,6,0,1,False,50-59,Female,White,1,1,2
19033.jpg,3,1,1,False,20-29,Male,White,0,1,2
43716.jpg,3,0,0,True,20-29,Female,Black,0,0,2
69999.jpg,4,0,1,True,30-39,Female,White,1,1,2
36073.jpg,3,1,1,True,20-29,Male,White,0,1,2
1621.jpg,3,0,1,True,20-29,Female,White,0,1,2
83277.jpg,4,0,1,False,30-39,Female,White,1,1,2
74614.jpg,6,0,1,False,50-59,Female,White,1,1,2
17396.jpg,3,1,1,False,20-29,Male,White,0,1,2
75507.jpg,2,1,0,False,10-19,Male,Black,0,0,2
17463.jpg,7,1,1,False,60-69,Male,White,1,1,2
49124.jpg,4,0,1,False,30-39,Female,White,1,1,2
80864.jpg,2,0,1,True,10-19,Female,White,0,1,2
34519.jpg,3,1,0,True,20-29,Male,Black,0,0,2
78142.jpg,4,0,0,False,30-39,Female,Black,1,0,2
val_9095.jpg,6,1,1,False,50-59,Male,White,1,1,2
val_1275.jpg,1,0,1,False,3-9,Female,White,0,1,2
val_3798.jpg,4,0,0,True,30-39,Female,Black,1,0,2
59000.jpg,6,1,1,False,50-59,Male,White,1,1,2
33000.jpg,6,0,1,False,50-59,Female,White,1,1,2
8048.jpg,4,1,0,True,30-39,Male,Black,1,0,2
31846.jpg,3,1,1,True,20-29,Male,White,0,1,2
38355.jpg,1,0,1,True,3-9,Female,White,0,1,2
val_6411.jpg,6,0,1,False,50-59,Female,White,1,1,2
15473.jpg,4,0,1,False,30-39,Female,White,1,1,2
val_6693.jpg,6,1,1,False,50-59,Male,White,1,1,2
38783.jpg,3,1,0,True,20-29,Male,Black,0,0,2
34562.jpg,5,1,1,False,40-49,Male,White,1,1,2
62236.jpg,3,0,0,True,20-29,Female,Black,0,0,2
51620.jpg,1,0,1,True,3-9,Female,White,0,1,2
55990.jpg,5,0,0,True,40-49,Female,Black,1,0,2
val_179.jpg,6,1,1,False,50-59,Male,White,1,1,2
2059.jpg,1,0,1,False,3-9,Female,White,0,1,2
19587.jpg,4,0,1,False,30-39,Female,White,1,1,2
val_616.jpg,4,1,0,True,30-39,Male,Black,1,0,2
59116.jpg,3,0,1,True,20-29,Female,White,0,1,2
49440.jpg,4,1,1,False,30-39,Male,White,1,1,2
81438.jpg,3,1,1,False,20-29,Male,White,0,1,2
